proteinIDA,proteinIDB,interfaceA,interfaceB,clusterIDA,clusterIDB,entryID
4Q7J-2-E-1-6160,4Q7J-2-G-3-5150,/data4/hfxie/Dataset/Interfaces/4Q7J/2/E-G-E,/data4/hfxie/Dataset/Interfaces/4Q7J/2/E-G-G,6160,5150,4Q7J
3MB2-2-I-1-7210,3MB2-2-L-2-13407,/data4/hfxie/Dataset/Interfaces/3MB2/2/I-L-I,/data4/hfxie/Dataset/Interfaces/3MB2/2/I-L-L,7210,13407,3MB2
7E1S-1-A-1-9403,7E1S-1-B-2-5425,/data4/hfxie/Dataset/Interfaces/7E1S/1/A-B-A,/data4/hfxie/Dataset/Interfaces/7E1S/1/A-B-B,9403,5425,7E1S
8RC4-1-p-1-5380,8RC4-1-h-10-10195,/data4/hfxie/Dataset/Interfaces/8RC4/1/p-h-p,/data4/hfxie/Dataset/Interfaces/8RC4/1/p-h-h,5380,10195,8RC4
8RC4-1-q-2-6124,8RC4-1-h-10-10195,/data4/hfxie/Dataset/Interfaces/8RC4/1/q-h-q,/data4/hfxie/Dataset/Interfaces/8RC4/1/q-h-h,6124,10195,8RC4
8RC4-1-b-5-9238,8RC4-1-h-10-10195,/data4/hfxie/Dataset/Interfaces/8RC4/1/b-h-b,/data4/hfxie/Dataset/Interfaces/8RC4/1/b-h-h,9238,10195,8RC4
8RC4-1-e-7-6330,8RC4-1-h-10-10195,/data4/hfxie/Dataset/Interfaces/8RC4/1/e-h-e,/data4/hfxie/Dataset/Interfaces/8RC4/1/e-h-h,6330,10195,8RC4
8RC4-1-d-6-6024,8RC4-1-i-11-7139,/data4/hfxie/Dataset/Interfaces/8RC4/1/d-i-d,/data4/hfxie/Dataset/Interfaces/8RC4/1/d-i-i,6024,7139,8RC4
8RC4-1-i-11-7139,8RC4-1-m-13-1777,/data4/hfxie/Dataset/Interfaces/8RC4/1/i-m-i,/data4/hfxie/Dataset/Interfaces/8RC4/1/i-m-m,7139,1777,8RC4
8RC4-1-g-9-2694,8RC4-1-i-11-7139,/data4/hfxie/Dataset/Interfaces/8RC4/1/g-i-g,/data4/hfxie/Dataset/Interfaces/8RC4/1/g-i-i,2694,7139,8RC4
8RBZ-1-b-6-9238,8RBZ-1-g-11-2694,/data4/hfxie/Dataset/Interfaces/8RBZ/1/b-g-b,/data4/hfxie/Dataset/Interfaces/8RBZ/1/b-g-g,9238,2694,8RBZ
8RC4-1-b-5-9238,8RC4-1-d-6-6024,/data4/hfxie/Dataset/Interfaces/8RC4/1/b-d-b,/data4/hfxie/Dataset/Interfaces/8RC4/1/b-d-d,9238,6024,8RC4
7CUN-1-B-2-9238,7CUN-1-P-10-5380,/data4/hfxie/Dataset/Interfaces/7CUN/1/B-P-B,/data4/hfxie/Dataset/Interfaces/7CUN/1/B-P-P,9238,5380,7CUN
8RC4-1-b-5-9238,8RC4-1-e-7-6330,/data4/hfxie/Dataset/Interfaces/8RC4/1/b-e-b,/data4/hfxie/Dataset/Interfaces/8RC4/1/b-e-e,9238,6330,8RC4
8RC4-1-d-6-6024,8RC4-1-g-9-2694,/data4/hfxie/Dataset/Interfaces/8RC4/1/d-g-d,/data4/hfxie/Dataset/Interfaces/8RC4/1/d-g-g,6024,2694,8RC4
8RC4-1-j-14-7784,8RC4-1-n-15-1453,/data4/hfxie/Dataset/Interfaces/8RC4/1/j-n-j,/data4/hfxie/Dataset/Interfaces/8RC4/1/j-n-n,7784,1453,8RC4
9FA4-1-C-1-6497,9FA4-1-D-2-7784,/data4/hfxie/Dataset/Interfaces/9FA4/1/C-D-C,/data4/hfxie/Dataset/Interfaces/9FA4/1/C-D-D,6497,7784,9FA4
8RC4-1-d-6-6024,8RC4-1-j-14-7784,/data4/hfxie/Dataset/Interfaces/8RC4/1/d-j-d,/data4/hfxie/Dataset/Interfaces/8RC4/1/d-j-j,6024,7784,8RC4
8RC4-1-q-2-6124,8RC4-1-e-7-6330,/data4/hfxie/Dataset/Interfaces/8RC4/1/q-e-q,/data4/hfxie/Dataset/Interfaces/8RC4/1/q-e-e,6124,6330,8RC4
8RC4-1-p-1-5380,8RC4-1-e-7-6330,/data4/hfxie/Dataset/Interfaces/8RC4/1/p-e-p,/data4/hfxie/Dataset/Interfaces/8RC4/1/p-e-e,5380,6330,8RC4
8RC4-1-e-7-6330,8RC4-1-o-16-6497,/data4/hfxie/Dataset/Interfaces/8RC4/1/e-o-e,/data4/hfxie/Dataset/Interfaces/8RC4/1/e-o-o,6330,6497,8RC4
7XVO-1-A-1-6032,7XVO-1-D-2-8911,/data4/hfxie/Dataset/Interfaces/7XVO/1/A-D-A,/data4/hfxie/Dataset/Interfaces/7XVO/1/A-D-D,6032,8911,7XVO
6FQA-1-A-1-288,6FQA-1-B-2-9575,/data4/hfxie/Dataset/Interfaces/6FQA/1/A-B-A,/data4/hfxie/Dataset/Interfaces/6FQA/1/A-B-B,288,9575,6FQA
9JED-1-D-2-4387,9JED-1-R-4-10114,/data4/hfxie/Dataset/Interfaces/9JED/1/D-R-D,/data4/hfxie/Dataset/Interfaces/9JED/1/D-R-R,4387,10114,9JED
8RML-1-A-1-12561,8RML-1-L-2-4425,/data4/hfxie/Dataset/Interfaces/8RML/1/A-L-A,/data4/hfxie/Dataset/Interfaces/8RML/1/A-L-L,12561,4425,8RML
8RMM-1-B-1-12561,8RMM-1-C-3-1703,/data4/hfxie/Dataset/Interfaces/8RMM/1/B-C-B,/data4/hfxie/Dataset/Interfaces/8RMM/1/B-C-C,12561,1703,8RMM
6H5L-1-A-1-5941,6H5L-1-B-2-5407,/data4/hfxie/Dataset/Interfaces/6H5L/1/A-B-A,/data4/hfxie/Dataset/Interfaces/6H5L/1/A-B-B,5941,5407,6H5L
7K5J-4-L-3-9404,7K5J-4-P-1-7720,/data4/hfxie/Dataset/Interfaces/7K5J/4/L-P-L,/data4/hfxie/Dataset/Interfaces/7K5J/4/L-P-P,9404,7720,7K5J
3VE1-2-C-1-2569,3VE1-2-D-2-1442,/data4/hfxie/Dataset/Interfaces/3VE1/2/C-D-C,/data4/hfxie/Dataset/Interfaces/3VE1/2/C-D-D,2569,1442,3VE1
4TRQ-1-A-1-6227,4TRQ-1-B-2-8569,/data4/hfxie/Dataset/Interfaces/4TRQ/1/A-B-A,/data4/hfxie/Dataset/Interfaces/4TRQ/1/A-B-B,6227,8569,4TRQ
4TRQ-1-B-2-8569,4TRQ-1-C-3-12427,/data4/hfxie/Dataset/Interfaces/4TRQ/1/B-C-B,/data4/hfxie/Dataset/Interfaces/4TRQ/1/B-C-C,8569,12427,4TRQ
3LCB-2-B-1-5057,3LCB-2-C-2-10718,/data4/hfxie/Dataset/Interfaces/3LCB/2/B-C-B,/data4/hfxie/Dataset/Interfaces/3LCB/2/B-C-C,5057,10718,3LCB
9O4G-1-A-1-874,9O4G-1-B-2-11092,/data4/hfxie/Dataset/Interfaces/9O4G/1/A-B-A,/data4/hfxie/Dataset/Interfaces/9O4G/1/A-B-B,874,11092,9O4G
4GEH-2-C-1-7793,4GEH-2-D-2-12454,/data4/hfxie/Dataset/Interfaces/4GEH/2/C-D-C,/data4/hfxie/Dataset/Interfaces/4GEH/2/C-D-D,7793,12454,4GEH
3QG5-1-B-1-7715,3QG5-1-D-2-3943,/data4/hfxie/Dataset/Interfaces/3QG5/1/B-D-B,/data4/hfxie/Dataset/Interfaces/3QG5/1/B-D-D,7715,3943,3QG5
3QF7-2-B-1-7715,3QF7-2-D-2-4745,/data4/hfxie/Dataset/Interfaces/3QF7/2/B-D-B,/data4/hfxie/Dataset/Interfaces/3QF7/2/B-D-D,7715,4745,3QF7
8HQS-1-F-5-9240,8HQS-1-G-6-2697,/data4/hfxie/Dataset/Interfaces/8HQS/1/F-G-F,/data4/hfxie/Dataset/Interfaces/8HQS/1/F-G-G,9240,2697,8HQS
9X80-1-Q-2-1378,9X80-1-R-3-9040,/data4/hfxie/Dataset/Interfaces/9X80/1/Q-R-Q,/data4/hfxie/Dataset/Interfaces/9X80/1/Q-R-R,1378,9040,9X80
9X7V-1-A-1-13128,9X7V-1-B-2-1378,/data4/hfxie/Dataset/Interfaces/9X7V/1/A-B-A,/data4/hfxie/Dataset/Interfaces/9X7V/1/A-B-B,13128,1378,9X7V
2G3D-1-A-1-6498,2G3D-1-B-2-6034,/data4/hfxie/Dataset/Interfaces/2G3D/1/A-B-A,/data4/hfxie/Dataset/Interfaces/2G3D/1/A-B-B,6498,6034,2G3D
3B4V-2-F-1-5735,3B4V-2-G-2-797,/data4/hfxie/Dataset/Interfaces/3B4V/2/F-G-F,/data4/hfxie/Dataset/Interfaces/3B4V/2/F-G-G,5735,797,3B4V
2P6A-1-A-1-5735,2P6A-1-D-2-2882,/data4/hfxie/Dataset/Interfaces/2P6A/1/A-D-A,/data4/hfxie/Dataset/Interfaces/2P6A/1/A-D-D,5735,2882,2P6A
9EJZ-1-A-4-3220,9EJZ-1-R-6-7877,/data4/hfxie/Dataset/Interfaces/9EJZ/1/A-R-A,/data4/hfxie/Dataset/Interfaces/9EJZ/1/A-R-R,3220,7877,9EJZ
6OIJ-1-R-2-7877,6OIJ-1-B-4-4387,/data4/hfxie/Dataset/Interfaces/6OIJ/1/R-B-R,/data4/hfxie/Dataset/Interfaces/6OIJ/1/R-B-B,7877,4387,6OIJ
9D45-1-A-1-9342,9D45-1-B-2-809,/data4/hfxie/Dataset/Interfaces/9D45/1/A-B-A,/data4/hfxie/Dataset/Interfaces/9D45/1/A-B-B,9342,809,9D45
3LW5-1-N-13-8088,3LW5-1-3-17-12073,/data4/hfxie/Dataset/Interfaces/3LW5/1/N-3-N,/data4/hfxie/Dataset/Interfaces/3LW5/1/N-3-3,8088,12073,3LW5
3LW5-1-A-1-1573,3LW5-1-3-17-12073,/data4/hfxie/Dataset/Interfaces/3LW5/1/A-3-A,/data4/hfxie/Dataset/Interfaces/3LW5/1/A-3-3,1573,12073,3LW5
3LW5-1-H-8-10126,3LW5-1-L-12-8475,/data4/hfxie/Dataset/Interfaces/3LW5/1/H-L-H,/data4/hfxie/Dataset/Interfaces/3LW5/1/H-L-L,10126,8475,3LW5
3LW5-1-B-2-3238,3LW5-1-H-8-10126,/data4/hfxie/Dataset/Interfaces/3LW5/1/B-H-B,/data4/hfxie/Dataset/Interfaces/3LW5/1/B-H-H,3238,10126,3LW5
5AWW-1-Y-1-5594,5AWW-1-G-3-13409,/data4/hfxie/Dataset/Interfaces/5AWW/1/Y-G-Y,/data4/hfxie/Dataset/Interfaces/5AWW/1/Y-G-G,5594,13409,5AWW
5AWW-1-Y-1-5594,5AWW-1-E-2-6252,/data4/hfxie/Dataset/Interfaces/5AWW/1/Y-E-Y,/data4/hfxie/Dataset/Interfaces/5AWW/1/Y-E-E,5594,6252,5AWW
5D1Q-1-D-4-11149,5D1Q-1-E-5-13257,/data4/hfxie/Dataset/Interfaces/5D1Q/1/D-E-D,/data4/hfxie/Dataset/Interfaces/5D1Q/1/D-E-E,11149,13257,5D1Q
6P9H-2-A-1-13257,6P9H-2-H-2-7300,/data4/hfxie/Dataset/Interfaces/6P9H/2/A-H-A,/data4/hfxie/Dataset/Interfaces/6P9H/2/A-H-H,13257,7300,6P9H
1IKN-1-C-2-320,1IKN-1-D-3-6478,/data4/hfxie/Dataset/Interfaces/1IKN/1/C-D-C,/data4/hfxie/Dataset/Interfaces/1IKN/1/C-D-D,320,6478,1IKN
1IKN-1-A-1-8912,1IKN-1-C-2-320,/data4/hfxie/Dataset/Interfaces/1IKN/1/A-C-A,/data4/hfxie/Dataset/Interfaces/1IKN/1/A-C-C,8912,320,1IKN
1NFI-2-C-1-8912,1NFI-2-E-3-6478,/data4/hfxie/Dataset/Interfaces/1NFI/2/C-E-C,/data4/hfxie/Dataset/Interfaces/1NFI/2/C-E-E,8912,6478,1NFI
1HTR-2-P-1-9406,1HTR-2-B-2-2976,/data4/hfxie/Dataset/Interfaces/1HTR/2/P-B-P,/data4/hfxie/Dataset/Interfaces/1HTR/2/P-B-B,9406,2976,1HTR
7USC-1-A-1-2101,7USC-1-D-4-11099,/data4/hfxie/Dataset/Interfaces/7USC/1/A-D-A,/data4/hfxie/Dataset/Interfaces/7USC/1/A-D-D,2101,11099,7USC
3P8C-1-E-4-11099,3P8C-1-F-5-9418,/data4/hfxie/Dataset/Interfaces/3P8C/1/E-F-E,/data4/hfxie/Dataset/Interfaces/3P8C/1/E-F-F,11099,9418,3P8C
3P8C-1-D-3-3895,3P8C-1-E-4-11099,/data4/hfxie/Dataset/Interfaces/3P8C/1/D-E-D,/data4/hfxie/Dataset/Interfaces/3P8C/1/D-E-E,3895,11099,3P8C
3P8C-1-A-1-2101,3P8C-1-B-2-10681,/data4/hfxie/Dataset/Interfaces/3P8C/1/A-B-A,/data4/hfxie/Dataset/Interfaces/3P8C/1/A-B-B,2101,10681,3P8C
3P8C-1-B-2-10681,3P8C-1-F-5-9418,/data4/hfxie/Dataset/Interfaces/3P8C/1/B-F-B,/data4/hfxie/Dataset/Interfaces/3P8C/1/B-F-F,10681,9418,3P8C
7USD-1-B-2-10681,7USD-1-F-6-5552,/data4/hfxie/Dataset/Interfaces/7USD/1/B-F-B,/data4/hfxie/Dataset/Interfaces/7USD/1/B-F-F,10681,5552,7USD
6VOA-1-G-4-695,6VOA-1-F-6-232,/data4/hfxie/Dataset/Interfaces/6VOA/1/G-F-G,/data4/hfxie/Dataset/Interfaces/6VOA/1/G-F-F,695,232,6VOA
6VOA-1-E-3-141,6VOA-1-F-6-232,/data4/hfxie/Dataset/Interfaces/6VOA/1/E-F-E,/data4/hfxie/Dataset/Interfaces/6VOA/1/E-F-F,141,232,6VOA
6VBU-1-0-1-6168,6VBU-1-1-2-6165,/data4/hfxie/Dataset/Interfaces/6VBU/1/0-1-0,/data4/hfxie/Dataset/Interfaces/6VBU/1/0-1-1,6168,6165,6VBU
6VBU-1-0-1-6168,6VBU-1-8-7-232,/data4/hfxie/Dataset/Interfaces/6VBU/1/0-8-0,/data4/hfxie/Dataset/Interfaces/6VBU/1/0-8-8,6168,232,6VBU
6VBU-1-0-1-6168,6VBU-1-4-4-141,/data4/hfxie/Dataset/Interfaces/6VBU/1/0-4-0,/data4/hfxie/Dataset/Interfaces/6VBU/1/0-4-4,6168,141,6VBU
6VOA-1-E-3-141,6VOA-1-I-7-767,/data4/hfxie/Dataset/Interfaces/6VOA/1/E-I-E,/data4/hfxie/Dataset/Interfaces/6VOA/1/E-I-I,141,767,6VOA
6VBU-1-8-7-232,6VBU-1-9-8-767,/data4/hfxie/Dataset/Interfaces/6VBU/1/8-9-8,/data4/hfxie/Dataset/Interfaces/6VBU/1/8-9-9,232,767,6VBU
6VBV-1-5-5-695,6VBV-1-9-8-767,/data4/hfxie/Dataset/Interfaces/6VBV/1/5-9-5,/data4/hfxie/Dataset/Interfaces/6VBV/1/5-9-9,695,767,6VBV
6VBV-1-1-2-6165,6VBV-1-9-8-767,/data4/hfxie/Dataset/Interfaces/6VBV/1/1-9-1,/data4/hfxie/Dataset/Interfaces/6VBV/1/1-9-9,6165,767,6VBV
6VNW-1-F-6-232,6VNW-1-D-8-6165,/data4/hfxie/Dataset/Interfaces/6VNW/1/F-D-F,/data4/hfxie/Dataset/Interfaces/6VNW/1/F-D-D,232,6165,6VNW
6VOA-1-G-4-695,6VOA-1-D-9-6165,/data4/hfxie/Dataset/Interfaces/6VOA/1/G-D-G,/data4/hfxie/Dataset/Interfaces/6VOA/1/G-D-D,695,6165,6VOA
6XT9-1-A-1-6165,6XT9-1-D-2-141,/data4/hfxie/Dataset/Interfaces/6XT9/1/A-D-A,/data4/hfxie/Dataset/Interfaces/6XT9/1/A-D-D,6165,141,6XT9
6VBV-1-1-2-6165,6VBV-1-3-9-4144,/data4/hfxie/Dataset/Interfaces/6VBV/1/1-3-1,/data4/hfxie/Dataset/Interfaces/6VBV/1/1-3-3,6165,4144,6VBV
6VNW-1-C-5-10921,6VNW-1-D-8-6165,/data4/hfxie/Dataset/Interfaces/6VNW/1/C-D-C,/data4/hfxie/Dataset/Interfaces/6VNW/1/C-D-D,10921,6165,6VNW
6VOA-1-C-5-10921,6VOA-1-I-7-767,/data4/hfxie/Dataset/Interfaces/6VOA/1/C-I-C,/data4/hfxie/Dataset/Interfaces/6VOA/1/C-I-I,10921,767,6VOA
6VBV-1-7-6-10921,6VBV-1-3-9-4144,/data4/hfxie/Dataset/Interfaces/6VBV/1/7-3-7,/data4/hfxie/Dataset/Interfaces/6VBV/1/7-3-3,10921,4144,6VBV
6VBU-1-2-3-12831,6VBU-1-9-8-767,/data4/hfxie/Dataset/Interfaces/6VBU/1/2-9-2,/data4/hfxie/Dataset/Interfaces/6VBU/1/2-9-9,12831,767,6VBU
6VBU-1-2-3-12831,6VBU-1-8-7-232,/data4/hfxie/Dataset/Interfaces/6VBU/1/2-8-2,/data4/hfxie/Dataset/Interfaces/6VBU/1/2-8-8,12831,232,6VBU
6VBU-1-2-3-12831,6VBU-1-7-6-10921,/data4/hfxie/Dataset/Interfaces/6VBU/1/2-7-2,/data4/hfxie/Dataset/Interfaces/6VBU/1/2-7-7,12831,10921,6VBU
6VBU-1-1-2-6165,6VBU-1-2-3-12831,/data4/hfxie/Dataset/Interfaces/6VBU/1/1-2-1,/data4/hfxie/Dataset/Interfaces/6VBU/1/1-2-2,6165,12831,6VBU
2P8Q-1-A-1-3453,2P8Q-1-B-2-5955,/data4/hfxie/Dataset/Interfaces/2P8Q/1/A-B-A,/data4/hfxie/Dataset/Interfaces/2P8Q/1/A-B-B,3453,5955,2P8Q
6H5I-1-Ab-2-207,6H5I-1-Am-1-8139,/data4/hfxie/Dataset/Interfaces/6H5I/1/Ab-Am-Ab,/data4/hfxie/Dataset/Interfaces/6H5I/1/Ab-Am-Am,207,8139,6H5I
5TUD-1-A-1-13260,5TUD-1-C-3-6917,/data4/hfxie/Dataset/Interfaces/5TUD/1/A-C-A,/data4/hfxie/Dataset/Interfaces/5TUD/1/A-C-C,13260,6917,5TUD
5TUD-1-A-1-13260,5TUD-1-B-2-11149,/data4/hfxie/Dataset/Interfaces/5TUD/1/A-B-A,/data4/hfxie/Dataset/Interfaces/5TUD/1/A-B-B,13260,11149,5TUD
7SRS-1-R-3-13260,7SRS-1-C-4-12128,/data4/hfxie/Dataset/Interfaces/7SRS/1/R-C-R,/data4/hfxie/Dataset/Interfaces/7SRS/1/R-C-C,13260,12128,7SRS
7SRR-1-B-1-3220,7SRR-1-R-5-13260,/data4/hfxie/Dataset/Interfaces/7SRR/1/B-R-B,/data4/hfxie/Dataset/Interfaces/7SRR/1/B-R-R,3220,13260,7SRR
8GAE-1-B-1-4799,8GAE-1-E-4-2666,/data4/hfxie/Dataset/Interfaces/8GAE/1/B-E-B,/data4/hfxie/Dataset/Interfaces/8GAE/1/B-E-E,4799,2666,8GAE
2CG9-1-A-1-4799,2CG9-1-X-2-2699,/data4/hfxie/Dataset/Interfaces/2CG9/1/A-X-A,/data4/hfxie/Dataset/Interfaces/2CG9/1/A-X-X,4799,2699,2CG9
7KW7-1-A-1-4799,7KW7-1-C-2-465,/data4/hfxie/Dataset/Interfaces/7KW7/1/A-C-A,/data4/hfxie/Dataset/Interfaces/7KW7/1/A-C-C,4799,465,7KW7
7KRJ-1-B-1-4799,7KRJ-1-D-3-2075,/data4/hfxie/Dataset/Interfaces/7KRJ/1/B-D-B,/data4/hfxie/Dataset/Interfaces/7KRJ/1/B-D-D,4799,2075,7KRJ
8FFV-1-A-1-4799,8FFV-1-C-2-4489,/data4/hfxie/Dataset/Interfaces/8FFV/1/A-C-A,/data4/hfxie/Dataset/Interfaces/8FFV/1/A-C-C,4799,4489,8FFV
8GAE-1-B-1-4799,8GAE-1-D-3-6818,/data4/hfxie/Dataset/Interfaces/8GAE/1/B-D-B,/data4/hfxie/Dataset/Interfaces/8GAE/1/B-D-D,4799,6818,8GAE
2HDI-1-A-1-12545,2HDI-1-B-2-10677,/data4/hfxie/Dataset/Interfaces/2HDI/1/A-B-A,/data4/hfxie/Dataset/Interfaces/2HDI/1/A-B-B,12545,10677,2HDI
4ZV4-1-A-1-3782,4ZV4-1-C-2-13029,/data4/hfxie/Dataset/Interfaces/4ZV4/1/A-C-A,/data4/hfxie/Dataset/Interfaces/4ZV4/1/A-C-C,3782,13029,4ZV4
4ZV0-1-A-1-13029,4ZV0-1-B-2-10202,/data4/hfxie/Dataset/Interfaces/4ZV0/1/A-B-A,/data4/hfxie/Dataset/Interfaces/4ZV0/1/A-B-B,13029,10202,4ZV0
3D87-2-A-1-12714,3D87-2-B-2-7211,/data4/hfxie/Dataset/Interfaces/3D87/2/A-B-A,/data4/hfxie/Dataset/Interfaces/3D87/2/A-B-B,12714,7211,3D87
3D85-1-A-1-11149,3D85-1-C-3-12714,/data4/hfxie/Dataset/Interfaces/3D85/1/A-C-A,/data4/hfxie/Dataset/Interfaces/3D85/1/A-C-C,11149,12714,3D85
3D85-1-B-2-7300,3D85-1-C-3-12714,/data4/hfxie/Dataset/Interfaces/3D85/1/B-C-B,/data4/hfxie/Dataset/Interfaces/3D85/1/B-C-C,7300,12714,3D85
5CE3-1-A-1-6482,5CE3-1-B-2-12562,/data4/hfxie/Dataset/Interfaces/5CE3/1/A-B-A,/data4/hfxie/Dataset/Interfaces/5CE3/1/A-B-B,6482,12562,5CE3
8ARA-2-C-1-11977,8ARA-2-D-2-2332,/data4/hfxie/Dataset/Interfaces/8ARA/2/C-D-C,/data4/hfxie/Dataset/Interfaces/8ARA/2/C-D-D,11977,2332,8ARA
7QII-1-A-1-11977,7QII-1-B-2-1047,/data4/hfxie/Dataset/Interfaces/7QII/1/A-B-A,/data4/hfxie/Dataset/Interfaces/7QII/1/A-B-B,11977,1047,7QII
6ZQU-1-C-1-2405,6ZQU-1-D-2-13355,/data4/hfxie/Dataset/Interfaces/6ZQU/1/C-D-C,/data4/hfxie/Dataset/Interfaces/6ZQU/1/C-D-D,2405,13355,6ZQU
8Y3H-1-E-1-2405,8Y3H-1-L-4-2239,/data4/hfxie/Dataset/Interfaces/8Y3H/1/E-L-E,/data4/hfxie/Dataset/Interfaces/8Y3H/1/E-L-L,2405,2239,8Y3H
3W2W-2-A-1-1879,3W2W-2-B-2-7439,/data4/hfxie/Dataset/Interfaces/3W2W/2/A-B-A,/data4/hfxie/Dataset/Interfaces/3W2W/2/A-B-B,1879,7439,3W2W
1Z5Y-1-D-1-8745,1Z5Y-1-E-2-13410,/data4/hfxie/Dataset/Interfaces/1Z5Y/1/D-E-D,/data4/hfxie/Dataset/Interfaces/1Z5Y/1/D-E-E,8745,13410,1Z5Y
4NDN-1-B-1-7787,4NDN-1-F-2-9042,/data4/hfxie/Dataset/Interfaces/4NDN/1/B-F-B,/data4/hfxie/Dataset/Interfaces/4NDN/1/B-F-F,7787,9042,4NDN
4R67-2-q-1-7602,4R67-2-y-9-12804,/data4/hfxie/Dataset/Interfaces/4R67/2/q-y-q,/data4/hfxie/Dataset/Interfaces/4R67/2/q-y-y,7602,12804,4R67
4R67-1-B-2-3128,4R67-1-I-9-12804,/data4/hfxie/Dataset/Interfaces/4R67/1/B-I-B,/data4/hfxie/Dataset/Interfaces/4R67/1/B-I-I,3128,12804,4R67
4R67-1-H-8-11917,4R67-1-I-9-12804,/data4/hfxie/Dataset/Interfaces/4R67/1/H-I-H,/data4/hfxie/Dataset/Interfaces/4R67/1/H-I-I,11917,12804,4R67
4R67-2-k-9-12804,4R67-2-b-14-6012,/data4/hfxie/Dataset/Interfaces/4R67/2/k-b-k,/data4/hfxie/Dataset/Interfaces/4R67/2/k-b-b,12804,6012,4R67
4R67-2-o-13-1787,4R67-2-y-9-12804,/data4/hfxie/Dataset/Interfaces/4R67/2/o-y-o,/data4/hfxie/Dataset/Interfaces/4R67/2/o-y-y,1787,12804,4R67
6R70-1-H-9-12804,6R70-1-I-10-5076,/data4/hfxie/Dataset/Interfaces/6R70/1/H-I-H,/data4/hfxie/Dataset/Interfaces/6R70/1/H-I-I,12804,5076,6R70
5T0C-1-BU-1-3143,5T0C-1-Bd-10-5408,/data4/hfxie/Dataset/Interfaces/5T0C/1/BU-Bd-BU,/data4/hfxie/Dataset/Interfaces/5T0C/1/BU-Bd-Bd,3143,5408,5T0C
5T0C-1-AV-2-3446,5T0C-1-Ad-10-5408,/data4/hfxie/Dataset/Interfaces/5T0C/1/AV-Ad-AV,/data4/hfxie/Dataset/Interfaces/5T0C/1/AV-Ad-Ad,3446,5408,5T0C
6WEG-1-C-1-10128,6WEG-1-A-2-2667,/data4/hfxie/Dataset/Interfaces/6WEG/1/C-A-C,/data4/hfxie/Dataset/Interfaces/6WEG/1/C-A-A,10128,2667,6WEG
4XPD-1-A-1-529,4XPD-1-C-3-12463,/data4/hfxie/Dataset/Interfaces/4XPD/1/A-C-A,/data4/hfxie/Dataset/Interfaces/4XPD/1/A-C-C,529,12463,4XPD
4XNH-1-B-2-6980,4XNH-1-C-3-12463,/data4/hfxie/Dataset/Interfaces/4XNH/1/B-C-B,/data4/hfxie/Dataset/Interfaces/4XNH/1/B-C-C,6980,12463,4XNH
8UH3-1-B-1-4387,8UH3-1-D-3-8089,/data4/hfxie/Dataset/Interfaces/8UH3/1/B-D-B,/data4/hfxie/Dataset/Interfaces/8UH3/1/B-D-D,4387,8089,8UH3
6EJP-1-A-1-7212,6EJP-1-C-2-13411,/data4/hfxie/Dataset/Interfaces/6EJP/1/A-C-A,/data4/hfxie/Dataset/Interfaces/6EJP/1/A-C-C,7212,13411,6EJP
7MX2-1-B-1-6665,7MX2-1-A-3-5409,/data4/hfxie/Dataset/Interfaces/7MX2/1/B-A-B,/data4/hfxie/Dataset/Interfaces/7MX2/1/B-A-A,6665,5409,7MX2
3AIZ-1-A-1-12362,3AIZ-1-C-2-6212,/data4/hfxie/Dataset/Interfaces/3AIZ/1/A-C-A,/data4/hfxie/Dataset/Interfaces/3AIZ/1/A-C-C,12362,6212,3AIZ
8TXR-1-A-1-12432,8TXR-1-g-2-10382,/data4/hfxie/Dataset/Interfaces/8TXR/1/A-g-A,/data4/hfxie/Dataset/Interfaces/8TXR/1/A-g-g,12432,10382,8TXR
6IST-1-C-2-10129,6IST-1-D-1-2668,/data4/hfxie/Dataset/Interfaces/6IST/1/C-D-C,/data4/hfxie/Dataset/Interfaces/6IST/1/C-D-D,10129,2668,6IST
5CDC-1-A-1-546,5CDC-1-D-4-11094,/data4/hfxie/Dataset/Interfaces/5CDC/1/A-D-A,/data4/hfxie/Dataset/Interfaces/5CDC/1/A-D-D,546,11094,5CDC
5CDC-1-B-2-7173,5CDC-1-D-4-11094,/data4/hfxie/Dataset/Interfaces/5CDC/1/B-D-B,/data4/hfxie/Dataset/Interfaces/5CDC/1/B-D-D,7173,11094,5CDC
6H8K-1-J-31-6603,6H8K-1-t-43-11094,/data4/hfxie/Dataset/Interfaces/6H8K/1/J-t-J,/data4/hfxie/Dataset/Interfaces/6H8K/1/J-t-t,6603,11094,6H8K
6H8K-1-4-4-7208,6H8K-1-t-43-11094,/data4/hfxie/Dataset/Interfaces/6H8K/1/4-t-4,/data4/hfxie/Dataset/Interfaces/6H8K/1/4-t-t,7208,11094,6H8K
5CDD-1-A-1-546,5CDD-1-C-3-4216,/data4/hfxie/Dataset/Interfaces/5CDD/1/A-C-A,/data4/hfxie/Dataset/Interfaces/5CDD/1/A-C-C,546,4216,5CDD
7T0Y-1-A-1-9884,7T0Y-1-B-2-13412,/data4/hfxie/Dataset/Interfaces/7T0Y/1/A-B-A,/data4/hfxie/Dataset/Interfaces/7T0Y/1/A-B-B,9884,13412,7T0Y
8XLS-1-B-2-3238,8XLS-1-2-14-9765,/data4/hfxie/Dataset/Interfaces/8XLS/1/B-2-B,/data4/hfxie/Dataset/Interfaces/8XLS/1/B-2-2,3238,9765,8XLS
